entregador_id,semana_id,entregas_realizadas,horas_online,avaliacao_media,cancelamentos,ativo
266,1,35,12.5,4.82,0,True
266,2,33,10.7,4.44,1,True
266,3,36,12.4,4.7,1,True
266,4,39,11.8,4.65,2,True
266,5,40,12.5,4.37,0,True
266,6,36,11.4,4.47,1,True
266,7,37,13.0,4.46,1,True
266,8,34,11.2,4.66,0,True
266,9,44,15.1,4.75,0,True
266,10,37,14.2,4.65,0,True
266,11,36,11.6,4.97,0,True
266,12,41,15.1,4.77,1,True
267,1,16,5.2,4.55,1,True
267,2,16,5.8,4.76,0,True
267,3,15,4.4,4.87,0,True
267,4,19,6.0,4.8,0,True
267,5,16,5.6,4.75,1,True
267,6,16,5.7,4.45,0,True
267,7,18,5.5,4.59,1,True
267,8,14,5.0,4.22,0,True
267,9,19,6.8,4.68,0,True
267,10,16,4.9,4.73,2,True
267,11,14,4.3,4.5,1,True
267,12,23,8.3,4.52,4,True
268,1,38,13.8,4.63,0,True
268,2,40,15.1,4.52,0,True
268,3,42,13.2,4.93,0,True
268,4,43,14.9,4.85,0,True
268,5,31,11.2,4.94,1,True
268,6,37,12.4,4.65,0,True
268,7,34,10.4,4.34,1,True
268,8,38,12.9,4.53,1,True
268,9,40,15.4,4.55,2,True
268,10,44,13.6,4.94,1,True
268,11,0,0.0,,0,False
268,12,0,0.0,,0,False
269,1,35,13.4,4.34,0,True
269,2,38,11.6,4.41,2,True
269,3,36,11.5,5.0,1,True
269,4,37,14.1,4.7,0,True
269,5,27,9.7,4.39,2,True
269,6,33,12.1,4.75,1,True
269,7,36,11.9,4.42,1,True
269,8,34,10.9,4.7,1,True
269,9,37,12.9,4.4,0,True
269,10,31,10.7,4.56,0,True
269,11,32,10.6,4.74,0,True
269,12,28,9.6,4.44,0,True
270,1,37,12.6,4.5,0,True
270,2,36,11.7,4.43,0,True
270,3,38,11.5,4.57,2,True
270,4,34,10.4,4.91,1,True
270,5,35,11.1,4.53,1,True
270,6,35,11.4,4.67,0,True
270,7,33,9.7,4.48,1,True
270,8,31,9.4,5.0,0,True
270,9,39,12.6,5.0,0,True
270,10,37,13.4,4.55,2,True
270,11,32,10.7,4.51,1,True
270,12,36,11.6,4.78,0,True
271,1,20,6.3,4.88,0,True
271,2,24,7.5,4.4,1,True
271,3,25,8.4,4.56,0,True
271,4,18,6.4,4.95,1,True
271,5,24,7.4,4.63,2,True
271,6,28,8.9,4.56,2,True
271,7,29,10.8,4.65,1,True
271,8,22,7.7,4.43,0,True
271,9,19,5.9,4.75,1,True
271,10,22,6.5,4.37,0,True
271,11,27,9.9,4.51,0,True
271,12,20,6.2,4.58,1,True
272,1,28,8.7,5.0,0,True
272,2,0,0.0,,0,False
272,3,0,0.0,,0,False
272,4,0,0.0,,0,False
272,5,0,0.0,,0,False
272,6,0,0.0,,0,False
272,7,0,0.0,,0,False
272,8,0,0.0,,0,False
272,9,0,0.0,,0,False
272,10,0,0.0,,0,False
272,11,0,0.0,,0,False
272,12,0,0.0,,0,False
273,1,33,11.2,4.61,0,True
273,2,24,8.6,4.45,2,True
273,3,30,9.0,4.6,0,True
273,4,27,8.0,4.99,1,True
273,5,32,10.0,4.72,0,True
273,6,39,12.3,5.0,0,True
273,7,24,7.3,4.47,1,True
273,8,34,12.2,4.5,2,True
273,9,32,11.0,4.47,0,True
273,10,32,10.5,4.69,0,True
273,11,28,10.0,4.6,4,True
273,12,26,8.6,4.53,2,True
274,1,32,10.2,5.0,0,True
274,2,28,9.9,4.63,0,True
274,3,35,10.6,4.84,0,True
274,4,37,12.8,4.08,2,True
274,5,38,11.8,5.0,1,True
274,6,39,11.7,4.5,1,True
274,7,32,11.6,4.5,3,True
274,8,38,13.5,4.87,0,True
274,9,39,15.0,4.73,2,True
274,10,34,11.1,4.65,1,True
274,11,38,12.3,4.52,1,True
274,12,0,0.0,,0,False
275,1,30,11.1,4.76,0,True
275,2,33,10.1,4.21,0,True
275,3,30,9.4,4.87,0,True
275,4,28,10.0,4.88,1,True
275,5,28,8.6,4.43,1,True
275,6,0,0.0,,0,False
275,7,0,0.0,,0,False
275,8,0,0.0,,0,False
275,9,0,0.0,,0,False
275,10,0,0.0,,0,False
275,11,0,0.0,,0,False
275,12,0,0.0,,0,False
276,1,37,12.0,4.76,2,True
276,2,37,12.6,4.24,2,True
276,3,37,13.7,4.25,1,True
276,4,36,11.5,4.49,0,True
276,5,37,13.8,4.88,2,True
276,6,38,13.2,4.95,0,True
276,7,36,12.4,4.25,1,True
276,8,44,14.7,4.63,0,True
276,9,37,12.2,4.39,0,True
276,10,39,11.6,4.68,0,True
276,11,0,0.0,,0,False
276,12,0,0.0,,0,False
277,1,18,6.3,4.57,2,True
277,2,22,6.8,4.35,3,True
277,3,23,7.7,4.41,3,True
277,4,24,7.1,4.65,0,True
277,5,26,8.2,4.4,2,True
277,6,22,7.6,4.67,0,True
277,7,24,7.3,4.49,0,True
277,8,22,7.1,4.53,0,True
277,9,22,6.7,4.42,0,True
277,10,21,7.4,4.52,0,True
277,11,25,9.3,4.85,0,True
277,12,22,8.4,4.32,2,True
278,1,34,10.6,4.52,0,True
278,2,37,12.7,5.0,2,True
278,3,29,9.0,4.66,0,True
278,4,32,12.0,4.27,2,True
278,5,40,12.8,4.32,0,True
278,6,39,13.1,4.1,0,True
278,7,41,13.5,4.74,0,True
278,8,46,15.2,4.33,1,True
278,9,41,14.4,4.8,2,True
278,10,40,12.6,4.61,0,True
278,11,41,15.4,4.38,0,True
278,12,48,16.9,4.52,1,True
279,1,25,8.7,4.34,0,True
279,2,36,12.2,4.31,0,True
279,3,21,7.3,4.53,0,True
279,4,0,0.0,,0,False
279,5,0,0.0,,0,False
279,6,0,0.0,,0,False
279,7,0,0.0,,0,False
279,8,0,0.0,,0,False
279,9,0,0.0,,0,False
279,10,0,0.0,,0,False
279,11,0,0.0,,0,False
279,12,0,0.0,,0,False
280,1,27,9.6,4.39,1,True
280,2,29,10.5,4.6,2,True
280,3,28,10.0,4.66,0,True
280,4,24,9.1,4.84,0,True
280,5,0,0.0,,0,False
280,6,0,0.0,,0,False
280,7,0,0.0,,0,False
280,8,0,0.0,,0,False
280,9,0,0.0,,0,False
280,10,0,0.0,,0,False
280,11,0,0.0,,0,False
280,12,0,0.0,,0,False
281,1,18,6.9,4.62,2,True
281,2,21,7.2,4.69,0,True
281,3,18,5.6,4.99,1,True
281,4,26,8.2,4.77,1,True
281,5,18,5.8,4.48,0,True
281,6,28,10.4,4.73,0,True
281,7,24,8.1,4.83,0,True
281,8,16,5.9,4.22,1,True
281,9,20,7.4,4.59,2,True
281,10,20,7.2,4.83,0,True
281,11,21,6.7,4.4,2,True
281,12,24,7.8,4.33,0,True
282,1,30,9.2,4.22,0,True
282,2,35,10.5,4.82,1,True
282,3,32,10.8,4.18,0,True
282,4,32,11.6,5.0,0,True
282,5,39,12.6,4.68,2,True
282,6,33,11.7,4.79,1,True
282,7,30,9.5,4.56,1,True
282,8,37,12.3,4.58,1,True
282,9,36,11.0,4.26,0,True
282,10,38,13.9,4.41,0,True
282,11,30,9.2,4.85,1,True
282,12,29,10.7,4.69,4,True
283,1,15,5.0,4.67,0,True
283,2,13,4.0,4.41,0,True
283,3,12,4.1,4.28,2,True
283,4,22,6.6,4.8,1,True
283,5,13,4.4,4.97,1,True
283,6,13,4.3,4.51,0,True
283,7,16,4.8,4.64,1,True
283,8,16,5.3,4.97,2,True
283,9,18,5.6,4.73,0,True
283,10,0,0.0,,0,False
283,11,0,0.0,,0,False
283,12,0,0.0,,0,False
284,1,36,12.0,4.89,0,True
284,2,34,10.7,4.17,1,True
284,3,38,11.4,4.58,1,True
284,4,36,11.6,4.69,2,True
284,5,36,13.6,4.73,2,True
284,6,39,12.2,4.74,2,True
284,7,36,11.4,4.76,0,True
284,8,30,9.1,5.0,1,True
284,9,33,11.3,4.94,0,True
284,10,38,12.3,4.59,0,True
284,11,31,9.7,5.0,0,True
284,12,35,11.6,4.66,0,True
285,1,24,8.6,4.53,0,True
285,2,0,0.0,,0,False
285,3,0,0.0,,0,False
285,4,0,0.0,,0,False
285,5,0,0.0,,0,False
285,6,0,0.0,,0,False
285,7,0,0.0,,0,False
285,8,0,0.0,,0,False
285,9,0,0.0,,0,False
285,10,0,0.0,,0,False
285,11,0,0.0,,0,False
285,12,0,0.0,,0,False
286,1,31,10.9,4.41,0,True
286,2,31,10.8,4.38,0,True
286,3,26,9.8,4.69,0,True
286,4,27,8.1,4.57,0,True
286,5,39,14.8,4.66,3,True
286,6,29,8.8,4.83,0,True
286,7,25,8.3,4.66,0,True
286,8,30,9.8,4.54,0,True
286,9,26,9.5,4.2,0,True
286,10,25,9.5,4.61,3,True
286,11,0,0.0,,0,False
286,12,0,0.0,,0,False
287,1,28,10.5,4.77,0,True
287,2,30,10.5,4.51,0,True
287,3,31,9.6,4.41,0,True
287,4,24,7.4,4.94,0,True
287,5,27,10.1,4.47,1,True
287,6,30,9.1,4.85,2,True
287,7,29,8.6,4.63,1,True
287,8,30,9.0,4.43,0,True
287,9,31,11.1,4.37,1,True
287,10,28,9.8,4.5,1,True
287,11,30,9.6,4.09,0,True
287,12,30,8.9,4.68,0,True
288,1,34,12.2,4.64,1,True
288,2,36,11.9,4.93,1,True
288,3,39,14.3,4.82,3,True
288,4,37,13.3,4.58,0,True
288,5,38,11.4,4.59,0,True
288,6,33,12.5,4.62,0,True
288,7,34,11.5,4.44,0,True
288,8,30,10.4,4.26,2,True
288,9,35,11.7,4.66,0,True
288,10,35,13.4,4.35,0,True
288,11,34,12.3,4.57,2,True
288,12,41,13.5,4.46,0,True
289,1,28,10.7,4.81,2,True
289,2,25,9.2,4.93,0,True
289,3,0,0.0,,0,False
289,4,0,0.0,,0,False
289,5,0,0.0,,0,False
289,6,0,0.0,,0,False
289,7,0,0.0,,0,False
289,8,0,0.0,,0,False
289,9,0,0.0,,0,False
289,10,0,0.0,,0,False
289,11,0,0.0,,0,False
289,12,0,0.0,,0,False
290,1,29,9.7,4.38,2,True
290,2,0,0.0,,0,False
290,3,0,0.0,,0,False
290,4,0,0.0,,0,False
290,5,0,0.0,,0,False
290,6,0,0.0,,0,False
290,7,0,0.0,,0,False
290,8,0,0.0,,0,False
290,9,0,0.0,,0,False
290,10,0,0.0,,0,False
290,11,0,0.0,,0,False
290,12,0,0.0,,0,False
291,1,29,10.1,4.28,0,True
291,2,24,8.8,4.74,0,True
291,3,29,11.1,4.41,1,True
291,4,29,10.8,4.69,2,True
291,5,28,9.9,4.62,1,True
291,6,34,11.1,4.51,1,True
291,7,31,9.6,4.7,0,True
291,8,29,9.6,4.35,1,True
291,9,31,11.5,4.46,0,True
291,10,34,10.1,5.0,0,True
291,11,32,10.1,4.78,1,True
291,12,27,8.3,5.0,0,True
292,1,42,13.0,4.59,0,True
292,2,40,14.9,4.71,0,True
292,3,40,15.0,4.75,0,True
292,4,35,11.7,4.84,1,True
292,5,40,12.6,4.12,0,True
292,6,38,14.3,4.78,1,True
292,7,36,11.3,4.7,2,True
292,8,36,11.0,4.56,1,True
292,9,36,11.9,4.87,0,True
292,10,0,0.0,,0,False
292,11,0,0.0,,0,False
292,12,0,0.0,,0,False
293,1,30,9.4,4.54,0,True
293,2,33,11.2,4.7,0,True
293,3,36,13.1,4.78,2,True
293,4,37,12.1,4.36,2,True
293,5,29,10.3,3.97,0,True
293,6,43,14.1,4.64,2,True
293,7,38,11.5,4.57,1,True
293,8,38,12.9,4.64,1,True
293,9,37,11.5,4.41,2,True
293,10,41,15.0,4.35,0,True
293,11,33,10.7,4.33,0,True
293,12,42,14.3,4.27,0,True
294,1,31,10.4,4.78,0,True
294,2,29,9.5,4.72,2,True
294,3,33,11.1,4.67,1,True
294,4,0,0.0,,0,False
294,5,0,0.0,,0,False
294,6,0,0.0,,0,False
294,7,0,0.0,,0,False
294,8,0,0.0,,0,False
294,9,0,0.0,,0,False
294,10,0,0.0,,0,False
294,11,0,0.0,,0,False
294,12,0,0.0,,0,False
295,1,33,11.7,4.47,2,True
295,2,27,10.1,4.73,1,True
295,3,24,7.8,4.77,0,True
295,4,33,11.1,4.41,1,True
295,5,34,12.3,4.67,2,True
295,6,36,10.6,4.66,0,True
295,7,33,11.6,4.29,0,True
295,8,32,10.5,4.73,0,True
295,9,38,13.9,4.84,1,True
295,10,40,14.0,4.89,0,True
295,11,38,12.8,4.89,0,True
295,12,38,11.8,4.65,1,True
296,1,19,5.6,4.64,0,True
296,2,26,9.8,4.95,1,True
296,3,26,7.9,4.72,1,True
296,4,26,7.9,4.83,0,True
296,5,26,8.7,4.97,1,True
296,6,24,8.2,4.08,1,True
296,7,24,7.9,4.28,0,True
296,8,34,10.9,3.9,0,True
296,9,24,8.5,4.43,0,True
296,10,29,8.6,4.54,0,True
296,11,27,9.6,4.55,1,True
296,12,30,9.9,5.0,3,True
297,1,30,8.9,4.64,3,True
297,2,36,13.2,4.9,1,True
297,3,38,11.5,4.79,1,True
297,4,34,10.5,4.7,0,True
297,5,40,12.2,4.41,1,True
297,6,39,13.9,4.45,1,True
297,7,40,12.5,4.24,1,True
297,8,31,9.4,4.57,3,True
297,9,37,12.7,4.93,2,True
297,10,33,11.4,5.0,1,True
297,11,38,11.8,4.59,1,True
297,12,40,14.3,5.0,1,True
298,1,21,6.7,4.24,0,True
298,2,23,8.0,4.29,0,True
298,3,18,6.2,4.33,0,True
298,4,20,6.5,4.64,1,True
298,5,20,6.8,5.0,2,True
298,6,28,10.4,4.62,1,True
298,7,23,8.2,4.85,0,True
298,8,25,8.7,4.55,1,True
298,9,22,7.1,4.72,0,True
298,10,23,7.8,4.5,0,True
298,11,20,6.3,4.45,0,True
298,12,26,8.9,4.81,1,True
299,1,34,12.0,4.23,2,True
299,2,35,13.3,5.0,1,True
299,3,33,11.7,4.53,0,True
299,4,29,8.7,4.78,2,True
299,5,41,13.2,4.89,0,True
299,6,38,12.2,4.74,0,True
299,7,40,13.0,4.33,0,True
299,8,38,13.1,4.92,0,True
299,9,42,15.1,5.0,2,True
299,10,39,14.3,4.68,3,True
299,11,40,12.1,4.58,0,True
299,12,45,13.8,4.85,0,True
300,1,35,12.7,4.12,0,True
300,2,32,9.9,4.75,3,True
300,3,41,14.7,4.66,2,True
300,4,30,9.5,4.45,1,True
300,5,35,10.9,4.48,1,True
300,6,35,10.6,4.55,1,True
300,7,39,14.4,4.06,1,True
300,8,38,14.2,4.89,0,True
300,9,41,12.8,4.7,2,True
300,10,38,11.5,4.4,0,True
300,11,38,13.5,4.71,1,True
300,12,35,10.6,4.81,2,True
301,1,45,14.5,4.58,1,True
301,2,46,17.5,4.68,2,True
301,3,40,15.2,4.54,0,True
301,4,43,14.1,4.64,0,True
301,5,43,13.2,4.78,1,True
301,6,50,17.2,4.55,1,True
301,7,46,15.5,4.85,0,True
301,8,55,16.3,4.38,0,True
301,9,53,18.0,4.85,0,True
301,10,57,19.0,5.0,1,True
301,11,47,14.3,4.37,2,True
301,12,51,17.2,4.38,0,True
302,1,21,7.0,4.53,1,True
302,2,25,9.4,4.8,3,True
302,3,28,9.0,4.29,0,True
302,4,19,6.8,4.6,0,True
302,5,23,7.8,4.38,1,True
302,6,28,8.7,4.43,1,True
302,7,24,7.4,4.38,4,True
302,8,21,8.0,4.87,1,True
302,9,24,7.8,4.53,1,True
302,10,23,7.5,4.86,0,True
302,11,24,7.2,4.41,0,True
302,12,22,8.4,4.23,0,True
303,1,27,8.2,5.0,2,True
303,2,20,6.3,4.61,0,True
303,3,25,8.5,4.78,0,True
303,4,24,8.9,4.32,0,True
303,5,32,9.4,4.52,0,True
303,6,28,9.4,4.85,1,True
303,7,31,9.1,4.86,0,True
303,8,41,12.3,5.0,0,True
303,9,34,11.4,4.75,0,True
303,10,36,12.3,4.96,2,True
303,11,31,11.9,4.57,2,True
303,12,39,11.5,4.82,0,True
304,1,41,13.0,4.9,0,True
304,2,39,13.2,3.67,2,True
304,3,40,13.7,4.48,2,True
304,4,36,13.2,4.88,0,True
304,5,44,14.7,4.7,0,True
304,6,49,17.2,4.31,0,True
304,7,43,12.9,4.44,1,True
304,8,53,17.1,4.67,0,True
304,9,45,16.2,4.45,0,True
304,10,45,16.6,4.5,2,True
304,11,49,17.4,4.34,0,True
304,12,54,19.6,4.22,1,True
305,1,39,13.6,4.46,0,True
305,2,29,10.4,4.99,0,True
305,3,38,11.3,4.72,1,True
305,4,36,12.9,5.0,1,True
305,5,35,11.3,4.32,0,True
305,6,43,14.0,4.56,1,True
305,7,44,13.6,5.0,0,True
305,8,44,14.1,4.87,0,True
305,9,46,14.4,5.0,1,True
305,10,35,12.5,4.87,1,True
305,11,48,14.6,4.71,1,True
305,12,46,17.6,4.43,0,True
306,1,26,10.0,4.71,0,True
306,2,24,8.8,4.82,1,True
306,3,20,6.9,4.68,2,True
306,4,28,8.4,4.51,1,True
306,5,28,9.1,4.87,1,True
306,6,23,8.7,4.89,0,True
306,7,35,11.7,4.66,2,True
306,8,20,7.1,4.61,3,True
306,9,30,10.6,4.36,1,True
306,10,33,10.6,4.97,1,True
306,11,26,7.8,4.95,1,True
306,12,24,7.1,4.47,1,True
307,1,31,9.8,4.27,2,True
307,2,34,12.3,4.93,2,True
307,3,31,9.4,5.0,1,True
307,4,27,8.1,4.97,0,True
307,5,30,10.7,4.25,2,True
307,6,30,11.1,4.52,0,True
307,7,35,13.1,4.85,1,True
307,8,33,10.3,4.72,1,True
307,9,33,10.9,4.76,0,True
307,10,31,9.2,4.33,2,True
307,11,38,13.2,4.51,0,True
307,12,30,10.8,4.39,0,True
308,1,31,9.3,4.22,2,True
308,2,36,11.6,4.83,3,True
308,3,30,9.4,4.91,0,True
308,4,27,9.3,4.76,1,True
308,5,31,9.9,4.39,0,True
308,6,35,10.7,4.81,2,True
308,7,34,12.3,4.76,2,True
308,8,41,14.7,4.68,1,True
308,9,32,9.6,4.24,2,True
308,10,33,11.5,4.8,0,True
308,11,37,11.7,4.55,1,True
308,12,38,12.4,4.7,1,True
309,1,35,10.6,4.49,1,True
309,2,32,10.0,4.5,0,True
309,3,32,10.3,4.66,1,True
309,4,36,12.5,4.58,0,True
309,5,27,9.2,4.9,3,True
309,6,39,13.6,4.23,0,True
309,7,30,10.9,4.59,1,True
309,8,26,8.9,4.39,0,True
309,9,31,11.6,4.4,0,True
309,10,34,10.4,4.68,0,True
309,11,30,9.6,4.44,0,True
309,12,35,10.5,4.69,3,True
310,1,25,8.4,4.76,1,True
310,2,19,5.6,5.0,0,True
310,3,19,6.8,4.53,0,True
310,4,32,10.3,4.51,0,True
310,5,0,0.0,,0,False
310,6,0,0.0,,0,False
310,7,0,0.0,,0,False
310,8,0,0.0,,0,False
310,9,0,0.0,,0,False
310,10,0,0.0,,0,False
310,11,0,0.0,,0,False
310,12,0,0.0,,0,False
311,1,32,9.5,4.67,0,True
311,2,30,9.4,4.42,0,True
311,3,32,9.8,4.52,0,True
311,4,34,10.0,4.8,2,True
311,5,27,8.6,4.62,1,True
311,6,30,9.5,4.6,0,True
311,7,26,9.6,4.92,0,True
311,8,0,0.0,,0,False
311,9,0,0.0,,0,False
311,10,0,0.0,,0,False
311,11,0,0.0,,0,False
311,12,0,0.0,,0,False
312,1,25,7.8,5.0,0,True
312,2,22,8.2,4.98,2,True
312,3,31,11.9,4.35,1,True
312,4,21,6.9,4.32,0,True
312,5,21,7.0,4.49,1,True
312,6,30,9.2,4.74,1,True
312,7,25,7.6,4.28,0,True
312,8,22,7.3,4.66,0,True
312,9,23,7.9,4.39,2,True
312,10,23,7.3,4.44,0,True
312,11,22,6.9,4.56,1,True
312,12,17,5.7,4.5,1,True
313,1,30,9.8,4.76,1,True
313,2,29,9.1,4.8,0,True
313,3,35,11.3,4.49,2,True
313,4,34,10.8,4.56,2,True
313,5,0,0.0,,0,False
313,6,0,0.0,,0,False
313,7,0,0.0,,0,False
313,8,0,0.0,,0,False
313,9,0,0.0,,0,False
313,10,0,0.0,,0,False
313,11,0,0.0,,0,False
313,12,0,0.0,,0,False
314,1,28,8.6,4.42,0,True
314,2,32,9.7,4.58,3,True
314,3,38,11.6,4.51,1,True
314,4,37,10.9,4.85,1,True
314,5,31,10.0,4.94,0,True
314,6,33,12.5,4.42,1,True
314,7,34,13.0,5.0,1,True
314,8,35,10.8,4.29,0,True
314,9,34,10.1,4.71,1,True
314,10,32,10.1,4.61,0,True
314,11,32,11.2,4.48,0,True
314,12,29,9.6,4.38,0,True
315,1,33,10.1,4.77,1,True
315,2,29,10.0,4.34,0,True
315,3,34,10.2,4.44,1,True
315,4,24,7.8,4.71,0,True
315,5,21,8.0,4.55,1,True
315,6,31,9.4,5.0,1,True
315,7,23,7.1,4.79,2,True
315,8,30,9.2,4.53,0,True
315,9,29,10.8,4.61,1,True
315,10,27,9.3,4.37,1,True
315,11,30,9.7,4.39,0,True
315,12,36,12.0,4.16,0,True
316,1,19,6.9,4.35,0,True
316,2,22,7.7,4.7,0,True
316,3,16,5.9,4.49,1,True
316,4,21,7.6,4.97,1,True
316,5,23,7.6,4.86,2,True
316,6,31,9.3,4.82,0,True
316,7,22,7.3,4.71,0,True
316,8,25,7.4,4.65,1,True
316,9,28,9.1,4.55,0,True
316,10,24,7.8,4.96,1,True
316,11,27,9.1,4.67,0,True
316,12,23,6.9,4.79,2,True
317,1,40,12.3,4.68,2,True
317,2,37,11.2,4.61,1,True
317,3,30,9.3,4.59,0,True
317,4,34,11.5,4.73,0,True
317,5,35,12.6,4.1,0,True
317,6,43,16.2,4.32,0,True
317,7,37,11.5,4.44,2,True
317,8,34,12.8,5.0,1,True
317,9,37,11.6,4.27,0,True
317,10,38,11.9,4.79,1,True
317,11,38,13.3,4.98,0,True
317,12,33,9.8,5.0,1,True
318,1,36,12.5,4.82,0,True
318,2,31,9.7,4.78,0,True
318,3,0,0.0,,0,False
318,4,0,0.0,,0,False
318,5,0,0.0,,0,False
318,6,0,0.0,,0,False
318,7,0,0.0,,0,False
318,8,0,0.0,,0,False
318,9,0,0.0,,0,False
318,10,0,0.0,,0,False
318,11,0,0.0,,0,False
318,12,0,0.0,,0,False
319,1,22,8.2,4.28,2,True
319,2,22,7.7,4.8,0,True
319,3,27,8.2,4.48,0,True
319,4,30,9.5,4.38,0,True
319,5,31,10.4,4.51,1,True
319,6,30,9.8,4.39,0,True
319,7,30,10.2,4.59,1,True
319,8,30,10.4,4.61,1,True
319,9,25,8.4,4.93,1,True
319,10,26,8.5,4.66,1,True
319,11,28,9.8,4.24,1,True
319,12,0,0.0,,0,False
320,1,25,9.2,4.29,1,True
320,2,24,9.0,4.13,1,True
320,3,25,7.9,4.78,0,True
320,4,26,9.6,5.0,1,True
320,5,28,10.6,4.39,0,True
320,6,31,9.1,4.72,2,True
320,7,33,10.6,4.71,0,True
320,8,41,13.3,4.76,0,True
320,9,39,12.6,4.01,0,True
320,10,30,10.8,5.0,2,True
320,11,41,13.3,4.3,1,True
320,12,29,9.1,4.85,0,True
321,1,24,7.2,4.53,1,True
321,2,20,6.6,4.41,2,True
321,3,16,4.9,4.64,1,True
321,4,12,3.6,4.57,1,True
321,5,28,10.5,4.77,0,True
321,6,28,10.0,4.74,3,True
321,7,32,12.2,4.98,0,True
321,8,25,7.5,4.65,1,True
321,9,25,9.4,4.85,1,True
321,10,26,7.8,4.56,0,True
321,11,28,9.2,4.66,0,True
321,12,30,9.0,4.69,1,True
322,1,20,6.4,4.22,3,True
322,2,26,8.1,4.8,0,True
322,3,33,12.6,4.65,1,True
322,4,23,7.4,4.71,0,True
322,5,0,0.0,,0,False
322,6,0,0.0,,0,False
322,7,0,0.0,,0,False
322,8,0,0.0,,0,False
322,9,0,0.0,,0,False
322,10,0,0.0,,0,False
322,11,0,0.0,,0,False
322,12,0,0.0,,0,False
323,1,23,7.1,4.66,2,True
323,2,29,9.8,4.5,0,True
323,3,33,12.0,4.64,0,True
323,4,0,0.0,,0,False
323,5,0,0.0,,0,False
323,6,0,0.0,,0,False
323,7,0,0.0,,0,False
323,8,0,0.0,,0,False
323,9,0,0.0,,0,False
323,10,0,0.0,,0,False
323,11,0,0.0,,0,False
323,12,0,0.0,,0,False
324,1,36,13.1,4.86,1,True
324,2,0,0.0,,0,False
324,3,0,0.0,,0,False
324,4,0,0.0,,0,False
324,5,0,0.0,,0,False
324,6,0,0.0,,0,False
324,7,0,0.0,,0,False
324,8,0,0.0,,0,False
324,9,0,0.0,,0,False
324,10,0,0.0,,0,False
324,11,0,0.0,,0,False
324,12,0,0.0,,0,False
325,1,26,8.4,4.85,0,True
325,2,25,8.9,4.71,0,True
325,3,27,8.1,5.0,2,True
325,4,29,10.9,4.61,4,True
325,5,26,8.1,4.37,2,True
325,6,30,10.7,4.69,1,True
325,7,34,10.3,4.58,0,True
325,8,28,10.3,4.63,0,True
325,9,26,7.8,4.36,0,True
325,10,0,0.0,,0,False
325,11,0,0.0,,0,False
325,12,0,0.0,,0,False
326,1,33,9.8,4.78,0,True
326,2,31,11.3,4.51,3,True
326,3,33,11.0,4.04,1,True
326,4,34,10.5,4.18,0,True
326,5,40,14.9,4.66,1,True
326,6,37,12.2,4.62,1,True
326,7,34,10.9,4.51,2,True
326,8,39,13.4,4.51,1,True
326,9,41,15.6,4.35,0,True
326,10,45,13.9,5.0,0,True
326,11,40,14.5,4.55,0,True
326,12,0,0.0,,0,False
327,1,22,7.9,4.29,0,True
327,2,28,8.4,4.69,1,True
327,3,30,9.3,4.62,1,True
327,4,23,8.0,4.74,1,True
327,5,35,11.7,4.97,1,True
327,6,33,10.9,4.59,0,True
327,7,36,13.6,4.39,1,True
327,8,33,10.4,4.13,1,True
327,9,30,11.4,4.72,0,True
327,10,33,10.8,4.61,2,True
327,11,27,10.0,4.72,3,True
327,12,31,9.2,4.86,0,True
328,1,36,10.7,4.54,2,True
328,2,30,11.3,4.24,2,True
328,3,33,12.4,4.88,0,True
328,4,32,11.3,4.76,0,True
328,5,39,12.7,4.4,0,True
328,6,38,13.0,4.98,0,True
328,7,0,0.0,,0,False
328,8,0,0.0,,0,False
328,9,0,0.0,,0,False
328,10,0,0.0,,0,False
328,11,0,0.0,,0,False
328,12,0,0.0,,0,False
329,1,31,11.6,5.0,1,True
329,2,0,0.0,,0,False
329,3,0,0.0,,0,False
329,4,0,0.0,,0,False
329,5,0,0.0,,0,False
329,6,0,0.0,,0,False
329,7,0,0.0,,0,False
329,8,0,0.0,,0,False
329,9,0,0.0,,0,False
329,10,0,0.0,,0,False
329,11,0,0.0,,0,False
329,12,0,0.0,,0,False
330,1,31,9.4,4.59,0,True
330,2,41,14.7,4.61,0,True
330,3,34,12.5,4.64,0,True
330,4,37,11.5,4.69,0,True
330,5,41,12.7,4.45,1,True
330,6,37,12.2,4.58,3,True
330,7,37,12.5,3.96,0,True
330,8,33,9.7,4.62,1,True
330,9,36,11.3,4.35,1,True
330,10,36,13.5,4.23,1,True
330,11,34,11.6,4.6,0,True
330,12,34,11.5,4.66,0,True
331,1,29,10.4,4.43,1,True
331,2,34,12.0,4.39,0,True
331,3,25,8.4,4.29,0,True
331,4,27,9.9,4.74,2,True
331,5,28,10.5,4.67,0,True
331,6,31,10.3,4.7,1,True
331,7,32,11.1,4.52,0,True
331,8,0,0.0,,0,False
331,9,0,0.0,,0,False
331,10,0,0.0,,0,False
331,11,0,0.0,,0,False
331,12,0,0.0,,0,False
332,1,21,6.3,4.5,1,True
332,2,25,7.4,4.3,2,True
332,3,26,9.5,4.86,0,True
332,4,0,0.0,,0,False
332,5,0,0.0,,0,False
332,6,0,0.0,,0,False
332,7,0,0.0,,0,False
332,8,0,0.0,,0,False
332,9,0,0.0,,0,False
332,10,0,0.0,,0,False
332,11,0,0.0,,0,False
332,12,0,0.0,,0,False
333,1,26,8.7,4.41,0,True
333,2,21,6.8,4.81,0,True
